From study-source & pulse info,,Record-level information (data),,,,,,,,,,,,,,
Study ID,Pulse ID,Time relative to pulse,Time relative to pulse unit,Variable,Mean,Units,SD,SD type,N,Sample unit,Figure/Table source,Measurement method,Measurement timing,soilm depth,soilm depth units,Notes
962,12,12,day,soil water potential,-4.398104265,MPa,0.227488152,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,45,cm,
962,12,13,day,soil water potential,-4.473933649,MPa,0.265402844,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,45,cm,
962,12,14,day,soil water potential,-4.587677725,MPa,0.303317536,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,45,cm,
962,12,15,day,soil water potential,-4.701421801,MPa,0.417061611,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,45,cm,
962,12,16,day,soil water potential,-4.777251185,MPa,0.379146919,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,45,cm,
962,12,17,day,soil water potential,-4.777251185,MPa,0.379146919,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,45,cm,
962,12,18,day,soil water potential,-4.815165877,MPa,0.303317536,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,45,cm,
962,12,19,day,soil water potential,-4.815165877,MPa,0.303317536,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,45,cm,
962,12,20,day,soil water potential,-4.890995261,MPa,0.379146919,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,45,cm,
962,12,21,day,soil water potential,-4.928909953,MPa,0.379146919,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,45,cm,
962,12,22,day,soil water potential,-4.928909953,MPa,0.303317536,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,45,cm,
962,12,23,day,soil water potential,-5.004739336,MPa,0.303317536,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,45,cm,
962,12,24,day,soil water potential,-5.004739336,MPa,0.303317536,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,45,cm,
962,12,25,day,soil water potential,-5.004739336,MPa,0.265402844,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,12,26,day,soil water potential,-5.042654028,MPa,0.303317536,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,12,27,day,soil water potential,-5.042654028,MPa,0.341232227,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,12,28,day,soil water potential,-5.118483412,MPa,0.379146919,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,12,29,day,soil water potential,-5.118483412,MPa,0.379146919,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,12,30,day,soil water potential,-5.08056872,MPa,0.303317536,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,-3,day,soil water potential,-3.071090047,MPa,0.417243894,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,-2,day,soil water potential,-3.184834123,MPa,0.377141816,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,-1,day,soil water potential,-3.222748815,MPa,0.299671892,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,0,day,soil water potential,-3.374407583,MPa,0.335946044,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,1,day,soil water potential,-3.488151659,MPa,0.411228582,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,2,day,soil water potential,-3.488151659,MPa,0.334305505,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,3,day,soil water potential,-3.450236967,MPa,0.257929275,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,4,day,soil water potential,-3.450236967,MPa,0.257929275,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,5,day,soil water potential,-3.450236967,MPa,0.257929275,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,6,day,soil water potential,-3.450236967,MPa,0.296390813,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,7,day,soil water potential,-3.488151659,MPa,0.334305505,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,8,day,soil water potential,-3.374407583,MPa,0.220561429,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,9,day,soil water potential,-3.450236967,MPa,0.450236967,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,10,day,soil water potential,-3.526066351,MPa,0.333758658,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,11,day,soil water potential,-3.526066351,MPa,0.333758658,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,12,day,soil water potential,-3.526066351,MPa,0.218374043,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,13,day,soil water potential,-3.563981043,MPa,0.179365658,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,14,day,soil water potential,-3.677725118,MPa,0.254648195,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,15,day,soil water potential,-3.791469194,MPa,0.40685381,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,16,day,soil water potential,-3.829383886,MPa,0.329383886,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,17,day,soil water potential,-3.829383886,MPa,0.252460809,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,18,day,soil water potential,-3.943127962,MPa,0.366204885,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,19,day,soil water potential,-3.981042654,MPa,0.3271965,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,20,day,soil water potential,-3.981042654,MPa,0.250273423,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,21,day,soil water potential,-4.018957346,MPa,0.211265038,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,22,day,soil water potential,-4.170616114,MPa,0.401385345,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,23,day,soil water potential,-4.170616114,MPa,0.324462268,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,24,day,soil water potential,-4.208530806,MPa,0.285453883,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,25,day,soil water potential,-4.208530806,MPa,0.246992344,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,26,day,soil water potential,-4.246445498,MPa,0.284907036,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,27,day,soil water potential,-4.28436019,MPa,0.322821728,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,28,day,soil water potential,-4.360189573,MPa,0.360189573,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,29,day,soil water potential,-4.398104265,MPa,0.398104265,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,13,30,day,soil water potential,-4.587677725,MPa,0.433831571,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,-3,day,soil water potential,-3.885714286,MPa,0.380952381,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,-2,day,soil water potential,-3.961904762,MPa,0.60952381,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,-1,day,soil water potential,-3.961904762,MPa,0.419047619,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,0,day,soil water potential,-3.961904762,MPa,0.419047619,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,1,day,soil water potential,-4,MPa,0.457142857,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,2,day,soil water potential,-3.885714286,MPa,0.457142857,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,3,day,soil water potential,-3.923809524,MPa,0.647619048,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,4,day,soil water potential,-3.847619048,MPa,0.495238095,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,5,day,soil water potential,-3.771428571,MPa,0.495238095,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,6,day,soil water potential,-3.771428571,MPa,0.495238095,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,7,day,soil water potential,-3.771428571,MPa,0.457142857,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,8,day,soil water potential,-3.771428571,MPa,0.457142857,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,9,day,soil water potential,-3.733333333,MPa,0.419047619,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,10,day,soil water potential,-3.847619048,MPa,0.419047619,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,11,day,soil water potential,-3.885714286,MPa,0.380952381,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,12,day,soil water potential,-3.923809524,MPa,0.419047619,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,13,day,soil water potential,-3.961904762,MPa,0.457142857,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,14,day,soil water potential,-4.038095238,MPa,0.533333333,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,15,day,soil water potential,-4.076190476,MPa,0.533333333,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,16,day,soil water potential,-4.114285714,MPa,0.457142857,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,17,day,soil water potential,-4.152380952,MPa,0.457142857,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,18,day,soil water potential,-4.228571429,MPa,0.419047619,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,19,day,soil water potential,-4.228571429,MPa,0.419047619,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,20,day,soil water potential,-4.228571429,MPa,0.419047619,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,21,day,soil water potential,-4.342857143,MPa,0.495238095,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,22,day,soil water potential,-4.342857143,MPa,0.533333333,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,23,day,soil water potential,-4.380952381,MPa,0.419047619,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,24,day,soil water potential,-4.342857143,MPa,0.380952381,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,25,day,soil water potential,-4.495238095,MPa,0.457142857,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,26,day,soil water potential,-4.457142857,MPa,0.419047619,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,27,day,soil water potential,-4.495238095,MPa,0.419047619,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,28,day,soil water potential,-4.60952381,MPa,0.533333333,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,29,day,soil water potential,-4.60952381,MPa,0.495238095,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,14,30,day,soil water potential,-4.647619048,MPa,0.495238095,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,-3,day,soil water potential,-4.192307692,MPa,0.323763091,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,-2,day,soil water potential,-4.269230769,MPa,0.363127483,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,-1,day,soil water potential,-4.346153846,MPa,0.364933189,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,0,day,soil water potential,-4.461538462,MPa,0.442759119,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,1,day,soil water potential,-3.923076923,MPa,0.31744312,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,2,day,soil water potential,-3.192307692,MPa,0.750993138,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,3,day,soil water potential,-3.230769231,MPa,0.714337306,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,4,day,soil water potential,-3.269230769,MPa,0.602564103,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,5,day,soil water potential,-3.346153846,MPa,0.491693752,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,6,day,soil water potential,-3.461538462,MPa,0.456843626,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,7,day,soil water potential,-3.461538462,MPa,0.269050199,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,8,day,soil water potential,-3.461538462,MPa,0.193932828,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,9,day,soil water potential,-3.884615385,MPa,0.241422896,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,10,day,soil water potential,-4,MPa,0.244131455,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,11,day,soil water potential,-4.153846154,MPa,0.285301553,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,12,day,soil water potential,-4.269230769,MPa,0.288010112,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,13,day,soil water potential,-4.346153846,MPa,0.289815818,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,14,day,soil water potential,-4.461538462,MPa,0.254965692,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,15,day,soil water potential,-4.538461538,MPa,0.369447454,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,16,day,soil water potential,-4.615384615,MPa,0.258577104,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,17,day,soil water potential,-4.653846154,MPa,0.334597328,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,18,day,soil water potential,-4.769230769,MPa,0.374864572,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,19,day,soil water potential,-4.807692308,MPa,0.33820874,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,20,day,soil water potential,-4.884615385,MPa,0.377573131,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,21,day,soil water potential,-4.884615385,MPa,0.377573131,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,22,day,soil water potential,-4.923076923,MPa,0.303358613,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
962,15,23,day,soil water potential,-5.038461538,MPa,0.456301914,SE,6,plot/collar,Figure 4,thermocouple psychrometers (TCP),,60,cm,
